growth,FIPS,pop2010,pop2000,age_under_5,age_under_18,age_over_65,female,black,hispanic,white_not_hispanic,no_move_in_one_plus_year,foreign_born,foreign_spoken_at_home,hs_grad,bachelors,mean_work_travel,home_ownership,housing_multi_unit,median_val_owner_occupied,persons_per_household,per_capita_income,poverty,sales_per_capita,density
-9.54446854663774,19093,7089,7837,6.9,24,20.7,50.1,0.2,1.4,97.4,85.7,0.7,3.1,90.1,18.3,14.9,75.6,10.5,74300,2.27,23841,10.5,8758,16.4
4.36475017548337,19095,16355,15671,6.1,24.6,17.2,50.7,0.3,1.9,96.7,87.3,0.6,3.6,91.9,19.2,21.4,77.9,11.3,128400,2.39,26721,9,13512,27.9
-2.20733149389042,19097,19848,20296,5.7,23.2,18.6,50.4,0.3,1.1,96.9,89,0.6,1.9,87.4,15,22.3,78.4,11.5,106100,2.34,23008,9.9,10547,31.2
-0.996963426759467,19099,36842,37213,5.9,22.8,16.5,49.1,1.3,1.5,95.8,85.4,1,2.9,90,16.6,21.8,73.4,16.4,114600,2.3,23160,12.3,7492,50.4
4.09121809529696,19101,16843,16181,4.5,18.2,14.8,46.6,1.3,2.4,86.3,84.2,12.4,10.1,91.5,30.1,13.1,72.4,16,92400,2.3,23853,14.3,21471,38.7
17.9053384501739,19103,130882,111006,6.2,19.8,8.6,50,4.8,4.7,83.1,71.5,8.2,11.4,95,50.8,17.7,60.3,35.8,177000,2.32,28008,18.2,13168,213.1
2.06221255130805,19105,20638,20221,5.9,22.4,17.2,48.1,2,1.3,95.5,86.1,0.9,2.4,89.4,15.9,23.7,79.2,10.3,106900,2.34,22873,8.2,12629,35.9
-7.79824561403509,19107,10511,11400,5.8,23.2,19.2,50.3,0.5,0.9,97.9,88.3,0.8,1.6,89.7,13.8,26.4,80.1,6.8,74700,2.28,22088,10.3,6236,18.1
-9.43890928159413,19109,15543,17163,5.8,22.9,21.9,50.4,0.3,1.4,97.3,90.5,0.7,2.4,90,16.7,15.5,82.2,9.9,84700,2.31,27415,8.6,12670,16
-5.75528224534847,19111,35862,38052,5.8,22.2,16.9,49.4,3.1,3,91.6,86.3,1.4,3.3,86.3,14.8,17.5,74.1,15.7,78900,2.37,21324,13.5,11745,69.3
10.1851320546059,19113,211226,191701,6.7,24.5,13,50.8,4,2.6,89.3,82,2.9,4.7,93.2,29.6,18.1,72.9,24.4,136400,2.37,28239,9.6,17502,294.6
-6.53369449232537,19115,11387,12183,5.9,25.8,15,49.1,0.5,15.8,81.8,86.6,7.4,14.2,81.5,13.1,21.6,80.1,6.4,87400,2.67,20367,12.4,4798,28.3
-5.56145192103588,19117,8898,9422,6.2,24.4,20.2,50.2,0.2,1,98,88.2,3.1,6.1,87.4,10.5,25.4,75.5,11.2,85200,2.47,19967,16.3,8919,20.7
-1.5472243475304,19119,11581,11763,8,27.7,16.8,50.1,0.1,1.8,97.3,93.5,0.7,2.9,85.9,15.9,19,81.9,5.5,97900,2.56,21613,5.7,8113,19.7
11.8410728297311,19121,15679,14019,7,27.2,14.8,50.3,0.3,1.3,97.2,89.3,0.6,1.4,93,18.2,29,81.5,10.4,145400,2.64,25711,8.8,5253,27.9
0.205954779494077,19123,22381,22335,6.8,24.3,16.1,49.7,1.1,1.6,94.9,84.6,1.4,2.3,88,17.9,17.7,75.1,12.6,95200,2.39,21568,14.3,10995,39.2
3.92175215275177,19125,33309,32052,6.7,25.1,15.6,50.3,0.7,1.6,95.6,84.4,1.6,2.8,91.4,24,19.9,76.2,14,137300,2.54,24613,8,10201,60.1
3.40108366614942,19127,40648,39311,7.1,25.3,16.4,49.7,1.7,17.3,78.2,85.8,9.6,16.3,85.7,18.7,16.9,75,16.8,99600,2.5,22407,12.7,10434,71
3.51962603973328,19129,15059,14547,6.4,25.4,13.4,49.7,0.4,2.4,95.6,88.4,1.7,3.7,86.7,22.6,23.4,82.5,8.5,144200,2.56,25400,10,5187,34.4
-0.901232297222732,19131,10776,10874,6.2,24.7,21.7,50.7,0.2,1,98,90.9,1,3.6,89.6,16.6,16,83.2,6.8,99200,2.43,22820,5.9,8627,23
-7.75449101796407,19133,9243,10020,5.4,22.2,23.7,51.1,0.4,1.2,96.3,88.2,1,2.9,87.6,14.7,21.7,71.5,10.8,71300,2.18,22774,11.5,10868,13.3
-0.573852295409183,19135,7970,8016,6.5,24.2,18.6,50.1,0.3,2.1,96.3,91.5,1.5,2.2,88.3,15.1,23.7,78.3,7.3,80100,2.32,21228,13.4,8256,18.4
-8.75881403449155,19137,10740,11771,5.5,23.4,19.9,51.5,0.2,2.8,95.6,88.9,2,5.1,87.7,17.6,20.6,74.4,12.7,80800,2.36,21301,14,8071,25.3
2.45194381860889,19139,42745,41722,7.2,26.1,13.7,50.3,1.4,15.9,80.8,86,7.5,14.1,84.3,19.8,17,77.7,14.4,120300,2.55,24138,13.7,10566,97.7
-4.66163422063303,19141,14398,15102,6.4,23.6,20.4,50.2,0.5,3.8,94.5,82.4,2.2,3.9,88.8,19.3,16.5,76.9,11.7,83000,2.34,24771,11,12093,25.1
-7.72526060259888,19143,6462,7003,6.2,23.1,19.7,49.8,0.3,6.7,91.9,89,2.8,4.4,86.5,16.3,16.7,75.6,5.6,70200,2.38,23063,8.5,6291,16.2
-6.14985862393968,19145,15932,16976,5.8,22,19.9,48.1,2.2,2.7,92.7,80,2,4.6,87.5,16.7,16.1,74,13.3,81900,2.19,21204,11.7,10243,29.8
-7.15482408593673,19147,9421,10147,6.2,22,21.3,50.3,0.5,1.6,96.7,86.8,0.6,1.4,87.2,16.1,17.6,74.6,14.5,74500,2.24,23071,10.6,6988,16.7
0.551330033401753,19149,24986,24849,6.6,26,16.6,50.5,0.3,3,95.2,88.3,1.3,3.1,91.2,19.8,18.1,80.8,10.8,119400,2.53,28060,4.8,12330,29
-15.6084045255137,19151,7310,8662,5.9,21.5,22.1,50.3,0.4,2.3,96.3,88,1.2,2,91.7,16.4,17.4,80.3,7.4,56100,2.18,23385,9.9,10492,12.7
14.9596504013604,19153,430640,374601,7.6,25.5,10.8,51,6,7.6,80.7,81.3,7.8,11.6,90.9,32.8,18.6,70.8,24.5,149700,2.44,29246,10.3,16130,750.5
6.21864453160632,19155,93158,87704,6.8,24.1,14.3,51,1.4,6.6,89.7,81.4,3.4,5.8,88.5,17.3,20.2,71.3,19.5,126100,2.46,23782,12.1,16784,98
0.526175923465311,19157,18914,18815,5.3,20.9,18.4,51.1,1.2,2.4,93.6,85,2.3,4.3,92.1,21.7,18,78.2,15.5,108900,2.23,25218,11.2,12932,32.3
-6.18028890107881,19159,5131,5469,6.5,24.2,23.6,51.4,0.3,1.8,96.8,89,1.8,6.3,90.3,20.8,19.5,79.2,6.7,83300,2.43,21858,12.7,12562,9.6
-10.2263856362217,19161,10350,11529,5.8,22.5,22.1,51.1,0.3,1.9,96.9,89,1.9,3.1,89.3,18.2,17.8,80.8,8.7,76800,2.27,23837,10.2,8983,18
4.13189805127687,19163,165224,158668,6.8,24.6,13.1,51,7.1,5.6,82.8,84,3.5,6.1,90.5,29.7,18.2,70.4,23.8,134600,2.4,27408,12.9,17574,360.7
-7.63683291581265,19165,12167,13173,5.6,23.6,20.9,51.2,0.3,1.8,96.7,89.6,0.5,2.4,90.6,16.1,17.6,77.8,11.6,103100,2.37,22389,10,10996,20.6
6.69536864098261,19167,33704,31589,7.8,26.8,14.3,50.1,0.4,8.9,89.3,88.1,5.9,8.3,86.5,22.4,12.3,81.3,10.2,119900,2.72,21333,6.4,12319,43.9
11.9540890961603,19169,89542,79981,5.4,17.8,10,48.2,2.5,3,86.9,69.5,8.1,8.6,95.3,47.2,17.7,54.8,38.1,156000,2.34,25450,18.6,11361,156.3
-1.85604595923328,19171,17767,18103,6.3,25.6,18.4,50.9,0.3,7.4,83.7,88.8,3.3,11.6,88.1,16.5,21.6,77.9,8.7,96500,2.47,23041,10.6,6366,24.6
1.82793078235437,19175,12534,12309,6.6,23.4,18.1,51.3,0.7,1.8,96,84.3,0.5,1.7,89.4,15.6,13.7,71.9,14.4,88100,2.28,20435,17.8,12759,29.6
-3.06057113586887,19177,7570,7809,6.5,24.1,19.8,49.7,0.2,1.2,97.4,88.9,1.1,4.7,86.1,13.5,21.5,78.3,7.4,67600,2.39,20209,16.7,4810,15.6
-1.18165931596904,19179,35625,36051,6.6,22.8,16.4,51.1,1.4,9.1,87.5,84.8,5.5,8.8,83.7,14.9,17.3,76.5,13.9,74800,2.37,22376,16.2,14167,82.5
13.6559219099604,19181,46225,40671,6.4,26,13.3,51.3,0.5,1.9,95.8,84.3,1.1,2.5,94.6,26.7,24.2,79.1,14.2,150900,2.57,28798,7,7415,81.1
5.00241896468312,19183,21704,20670,6.4,25.2,17.3,51,0.7,5.2,92.7,87.4,2.8,9.7,89.1,19.4,20.8,77,12.7,118600,2.44,23979,10.7,9221,38.2
-4.85884101040119,19185,6403,6730,6.2,23.4,22.1,51.3,0.3,1.1,97.5,88.1,2.8,6.4,84.4,10.8,25.2,79.2,7.7,60500,2.32,18795,12.7,7824,12.2
-5.52255498943706,19187,38013,40235,5.9,22.1,16.7,48.8,3.8,3.8,90,86.9,2.1,4,88.3,18,15.4,68.8,18.8,85600,2.33,22653,14.2,15022,53.1
-7.31041542267338,19189,10866,11723,5.5,21.7,19.3,50.5,0.8,3.3,94.3,87.1,3.1,5.9,89.9,19.3,13.9,74.7,17.3,90900,2.23,22684,10,10672,27.1
-1.19192867198499,19191,21056,21310,5.1,20.4,16.8,50.4,0.6,2,95.7,85,2,3.6,91.2,26.3,16.9,75.5,13.5,147600,2.4,23608,8.4,13909,30.5
-1.64136430586174,19193,102172,103877,7.8,26.6,12.8,50.7,2.4,13.7,77.6,82.9,8,13.7,85.4,20.8,17,68.6,18.8,94700,2.52,22069,14,14913,117.1
-3.93222910608167,19195,7598,7909,5.4,23.1,18.3,50.2,0.4,1.9,96.5,89.8,0.7,2.6,89.8,16,20.7,80.1,9.5,95200,2.31,27240,11.7,3759,19
-7.70894377005721,19197,13229,14334,6.5,23.3,20.9,50.3,0.4,9.6,88.7,89.7,4.3,7.3,88.7,15.7,14.6,74.4,14,72700,2.37,23068,11.2,7681,22.8
-7.04900938477581,20001,13371,14385,6.6,23.5,18.3,51.2,1.9,2.9,91.9,83.8,0.6,1,89.3,17.7,16.8,78,7.2,64400,2.36,20195,12.7,9077,26.7
-0.0986436498150445,20003,8102,8110,6.9,25.4,20.2,50.5,0.5,1.5,96,85.3,0.6,3.4,87.3,15.9,25.8,83.9,3.6,87300,2.49,20558,12.4,11102,14
0.894241087397152,20005,16924,16774,6.5,24.2,15.4,51.3,5,2.3,89.5,85.1,0.4,1.9,87.8,22.3,18.9,66.4,14.4,89200,2.51,20995,13.1,7912,39.3
-8.4039947239495,20007,4861,5307,6.3,22.5,20.4,49.6,0.5,2.4,94.8,89.4,0.6,2,91.8,18.7,15.3,71.2,8.9,52500,2.09,23542,13.1,14910,4.3
-1.88264492111327,20009,27674,28205,7.2,24.5,16.9,50.9,1.4,13.3,83.4,84.8,6.4,11.3,85.6,20.5,15.3,74.1,8.1,71000,2.36,23688,12.2,12254,30.9
-1.33948891345341,20011,15173,15379,7.4,25.6,17.3,51,2.8,2,92,84.1,0.7,1.3,86.5,20.4,17.9,74.7,9,76400,2.55,18596,15.5,8136,23.9
-6.90041029466617,20013,9984,10724,7.3,25.4,18.3,51.3,1.2,3.1,84,84.1,1.4,3.2,88.3,16.3,17.5,70,12.6,74800,2.44,19555,19.6,6771,17.5
10.7561951514744,20015,65880,59482,6.6,26.9,12.6,49.6,1.7,3.9,91,83.9,1.4,3.4,91.9,24.8,22,77.8,8.6,121200,2.63,26436,7.3,9024,46.1
-7.92079207920792,20017,2790,3030,5.4,22,21.2,49,1.2,3.6,93.1,83.9,0.9,3.3,90.4,18.8,19,81.7,3.6,86100,2.4,21890,10.9,3815,3.6
-15.8293186510668,20019,3669,4359,4.9,20.7,24.4,49.3,0.4,2.4,89.7,85.8,1.7,3.6,87,17,25.9,78.6,2.8,49800,2.31,21613,10.1,4176,5.7
-4.43264764432648,20021,21603,22605,6.5,24.9,16,50.3,0.5,2,89.2,85.3,0.4,3,86.6,14.5,20,79,5.4,69100,2.57,20075,17.5,5686,36.8
-13.870458135861,20023,2726,3165,5.1,21.3,26.3,49.6,0.1,5.2,93.3,91.5,1.3,2.1,86.5,16.4,14.4,75.3,4.5,67100,2.19,19460,13.2,4422,2.7
-7.32217573221757,20025,2215,2390,6.5,25.2,22,51.5,0,7.4,88.8,89.4,1.5,2.8,91.7,19.7,14.4,73.6,4.8,59100,2.33,24605,12.9,4775,2.3
-3.25323055996373,20027,8535,8822,6.8,23.7,20.4,50.5,0.4,1.9,95.9,89.8,1.3,3.8,91.2,18.9,20.4,73.4,12,86500,2.32,24858,9,8756,13.2
-7.15816127775614,20029,9533,10268,6.5,22.4,20.4,51.1,0.5,3,94.8,83.3,0.8,2.5,89.1,15.2,14.9,78,7.8,63400,2.28,18690,17.4,11776,13.3
-2.97800338409475,20031,8601,8865,5.7,24.3,17.2,50.6,0.5,2,95.1,86.2,0.9,1.7,91.5,20,21,77,5.4,98500,2.38,23744,11.5,12228,13.7
-3.86375190645654,20033,1891,1967,5.3,23,24.1,51.8,0.3,3.9,94.3,90.1,2.4,3.6,92.7,16.4,10,82.9,6.1,42500,2.15,22974,8.9,5608,2.4
0.0551100823895645,20035,36311,36291,6.8,24.4,15.8,50.1,2.8,9.1,82.2,79.5,3.5,7.2,86.5,19.5,18.8,72.2,10.8,76900,2.53,20720,15,9291,32.3
2.33251398985408,20037,39134,38242,6.4,22.3,14,50.4,2,4.5,89,80.5,3.8,5.6,88.2,26.3,17,64.9,13.5,83900,2.41,19753,17.7,10204,66.4
-14.7177419354839,20039,2961,3472,5.1,18.7,27.3,49.9,0.6,1,96.9,87.3,0.6,2.3,91.1,17.6,14.8,72.7,6.7,57300,1.91,21966,16.2,5793,3.3
2.11952026468156,20041,19754,19344,6.5,24.8,18.1,50.7,0.8,3.9,92.7,85.8,0.8,1.5,90.2,19.9,20.4,73.9,8.6,97400,2.59,22009,11.1,10143,23.3
-3.68529518729543,20043,7945,8249,5.7,22.3,16.2,49.6,3.1,2.1,91.7,85.5,1.3,1.5,86.9,16.3,21.1,75.2,6.9,84600,2.46,21704,12.6,3241,20.2
10.8681298893579,20045,110826,99962,5.6,19.1,8.9,49.9,3.9,5.1,81.7,70.9,6.2,9,95.1,48.3,19.6,53.5,32,176500,2.31,24851,19.1,10601,243.1
-11.9454914467962,20047,3037,3449,5.9,23.7,19.1,50.2,0.7,17.6,80.5,88.3,8.6,14.1,82.9,21.1,20.3,75.2,6.5,54600,2.14,24899,17.1,3987,4.9
-11.6222017785955,20049,2882,3261,5.9,21.3,24.3,50.5,0,2.7,93.5,80.2,0.5,2.4,87.8,17.1,30.5,81,7.8,52700,2.09,20958,18.4,2680,4.5
3.43548914821681,20051,28452,27507,6.5,21,13.5,50.3,0.9,4.6,91.7,76.3,1.6,6.3,91.7,33.6,13.4,63,25.2,123800,2.24,24093,14,18264,31.6
-0.429118773946358,20053,6497,6525,5.3,18.7,18.9,43.8,4.6,5,88.2,85.2,2.3,4.3,90.6,19.8,18,78.4,6.5,67400,2.27,21704,7.9,5066,9.1
-9.2466006959011,20055,36776,40523,9.6,32,8.4,49.8,2.3,46.7,46.4,84.8,20.4,41.4,69.8,17.3,14.4,71.8,17.4,102100,2.98,20976,14.1,12364,28.2
4.28245732947192,20057,33848,32458,9.6,30.9,10,48.4,2.1,51.2,44,83.6,24.6,43.7,69.5,17.2,13.5,68.3,18.6,82700,2.95,19348,17.2,12121,30.8
4.87411233053583,20059,25992,24784,7.1,26,14.1,50.5,1.3,3.6,91.9,82.6,1.4,3.1,90.1,18.5,23.8,72.1,9.8,117100,2.49,22294,8.4,8921,45.5
22.9541632375568,20061,34362,27947,11.1,30.9,7.6,50.5,18.4,12.4,59.9,74.1,7.7,11.7,91.1,19.4,16.3,49.9,27.8,118600,2.66,20709,12,9992,89.3
-12.1577574967406,20063,2695,3068,6.7,22.3,24,50,0.3,1.6,97.1,92,0.8,2.7,91,16.9,13.4,81.2,4.7,66500,2.29,22775,9.1,6552,2.5
-11.846571622539,20065,2597,2946,5.5,19.1,25.6,51.1,3.8,2.3,90.8,88,0.8,1.8,91.6,24.2,15.4,80.5,5.4,71200,2.29,25026,10.7,11710,2.9
-1.01150587937793,20067,7829,7909,9,31.4,10.5,48.9,0.6,43.9,54.2,89.3,15.5,34.3,77.6,15.9,11.8,73.1,5.3,85500,2.79,25188,11.8,8998,13.6
1.72764227642277,20069,6006,5904,8.5,30.4,12.7,50.9,0.4,14.2,84.1,81,13.8,19.1,74.7,19.8,15.2,75.4,3.8,1e+05,2.86,22606,6.9,6032,6.9
-18.7092568448501,20071,1247,1534,6.5,21.3,20.9,52.3,0.5,13.7,84.7,85.9,8,13,90,20.7,8.8,73.8,0.8,67800,2.53,28698,6.5,7406,1.6
-12.8241887136713,20073,6689,7673,6,22.1,22.2,50.7,0.3,3.3,93.5,86,0.6,1.5,90.5,14.6,27.7,73.5,3.1,52400,2.24,21325,16.9,7684,5.9
0.749063670411987,20075,2690,2670,9.4,28.4,13.6,49.3,0.3,30.7,67,82.7,13.2,22.7,80.9,14.9,10.6,74.2,9.1,73300,2.27,20190,7.7,9816,2.7
-7.68053855569155,20077,6034,6536,6.7,23.7,21.7,50.5,0.4,4.9,92.5,85.8,1.8,4,86,16.3,16.4,70.7,8,61400,2.19,22467,12.2,8746,7.5
5.52192035048222,20079,34684,32869,6.8,25.5,17.1,51.2,1.6,10.8,84.6,85.1,4.6,8,90.4,25.5,17.9,74,13.2,103300,2.47,22890,8.6,8170,64.3
-1.18411887624796,20081,4256,4307,8.1,31.2,10.7,50,0.3,27,71.3,84.7,11.8,24.3,77.2,14.8,13.5,76,5.6,88100,3.03,21966,12,3400,7.4
-8.10551558752998,20083,1916,2085,5.9,24,20.7,50,1,6.2,91.2,90.6,3.4,4.5,91.1,22.9,18.1,80.8,5.9,63700,2.47,20859,8,3052,2.2
6.36011693134233,20085,13462,12657,6.7,26.5,15.4,49.9,0.5,3.3,85.9,87.1,0.6,3.6,92.2,17.7,24.7,78.2,6.4,114800,2.5,23306,10.1,6822,20.5
3.79897970259415,20087,19126,18426,5.7,24.7,15.4,49.3,0.5,1.8,95,89.7,0.3,2,91.8,22.2,28.8,85.2,4.3,136200,2.53,25580,6.5,3880,35.9
20.6375280988548,20091,544179,451086,7.2,26.3,10.9,51.2,4.3,7.2,82,84,7.9,10.9,95.6,51.1,20.2,71.9,22.7,209900,2.51,37882,5.5,17598,1149.6
-12.2268814831163,20093,3977,4531,7.8,29.8,13.5,49.2,0.6,28.5,68.5,82.2,14.3,26.8,75.9,12.3,14.1,74.1,5.1,85900,2.76,20888,13.5,1835,4.6
-9.39697913063531,20095,7858,8673,5.8,24.2,20,50.4,0.2,2.5,95.3,89,0.7,2.3,88.7,20.2,28.3,78.9,2.7,77100,2.22,22861,10.4,5556,9.1
-22.1171446003661,20097,2553,3278,5.2,21.5,18.9,50.8,0.7,3.9,93.1,78.4,2.1,4.2,89.7,20.9,15.1,73.2,7.5,75000,2.46,19430,9.4,5385,3.5
-5.37770965622947,20099,21607,22835,6.9,24.4,16.6,50.5,4.7,4,85.5,83,1.2,3.5,86.2,17.8,15.3,71.5,9.7,64600,2.31,21021,15.5,9305,33.5
-18.7935034802784,20101,1750,2155,4.9,22.5,21.1,51.1,0.5,4.2,93,86.9,0.8,5.1,87.8,22.2,13.3,73.4,4.8,55100,2.18,25261,13.9,7841,2.4
10.9708695462288,20103,76227,68691,6.8,25.1,11.1,46.9,9.4,5.7,80.3,76.5,3.1,6.4,91.4,28.8,22.5,69.4,13.2,166700,2.63,25925,8.1,6697,164.7
-9.41866964784795,20105,3241,3578,6.4,24.1,20.3,50.1,0.3,2.2,96.1,84.5,0.9,2.3,88.5,17.1,20.7,81.1,4.8,64300,2.19,23084,10.2,3413,4.5
0.898641588296756,20107,9656,9570,5.6,23.2,19.3,49.9,0.4,1.9,95.1,90.5,0.9,2,86.8,13.5,34.2,84.9,3.1,98800,2.27,22472,10.3,4981,16.3
-9.52068286277085,20109,2756,3046,5.5,22.8,20.8,50.5,0.8,2.9,94.7,91.7,2,2.9,91.4,18,12.7,76.3,6.9,66600,2.07,22856,11.8,29856,2.6
-6.24739112286072,20111,33690,35935,7,23.6,12.5,51.1,2.4,20.1,73.3,74.3,10.7,18.1,83.6,23.5,16.9,59.5,23.3,91200,2.4,18245,22.2,13179,39.8
-1.26548013805238,20113,29180,29554,6.2,23.5,18.3,50.9,1,3.5,93.1,85.9,1.8,4.2,88.1,25.1,13.9,76.2,10.9,115300,2.34,26467,7.6,13167,32.5
-5.2466132774493,20115,12660,13361,5.3,22.6,20.9,49.7,0.8,2.3,94.7,86.4,1.4,5,89.8,19.5,19.9,83.7,8.4,80500,2.29,21166,9.8,5743,13.4
-7.73369813041496,20117,10117,10965,6.5,23.1,21.1,50.5,0.3,1.9,96.1,92.5,0.8,3.2,88.7,12.7,16.4,76.2,7,74700,2.3,21295,10.4,18309,11.2
-1.20924206434895,20119,4575,4631,7.4,29,17.2,49.2,0.7,14.8,82.2,87.4,6.5,13.6,85.9,20.9,16.5,78.2,4.6,80800,2.55,23909,11.5,4602,4.7
15.6467144016084,20121,32787,28351,6.5,27,13.1,50.6,1.3,2.5,93.7,86.2,1,2,92.4,23,29.8,79.9,8.9,165500,2.64,26218,8,8183,57
-8.06405077899596,20123,6373,6932,5.9,21.4,21,49.5,0.2,1.1,97.2,88.9,0.7,3,91.9,20.8,10.1,75.9,7.2,68500,2.34,23350,8.3,15654,9.1
-2.15436389716429,20125,35471,36252,6.9,23.7,17.4,50.9,5.8,5.2,80.9,81.5,2.4,3.8,86.4,18.6,15.8,71.8,12.1,68100,2.4,21037,14.8,10599,55.1
-2.96526867627785,20127,5923,6104,5.2,21.5,22.3,50.1,0.4,3.6,94.1,86.7,1.8,2.4,90.1,16.6,22.7,77.6,7.4,76400,2.24,23967,10.9,7570,8.5
-7.5228832951945,20129,3233,3496,6.6,27,17,51.4,0.4,19.3,76.3,83.4,5,11.7,89,19.1,14.6,71.3,6.2,64600,2.44,22862,6.5,9251,4.4
-5.02939255388635,20131,10178,10717,6.5,26.2,20.1,49.4,0.6,1.2,96.7,90.8,0.4,1.7,89,17.1,14,79.1,9.9,85800,2.41,22484,9.3,10528,14.2
-2.8534447255398,20133,16512,16997,6.9,24.7,17.4,50.6,1.2,4.2,91.7,82.4,2.3,2.4,87.1,16.2,14.7,77.2,7.5,71100,2.2,18683,17,12360,28.9
-10.0463231036479,20135,3107,3454,5.4,22.4,24.6,49.8,0.6,7.4,91,90.8,2.6,4,90.8,18.9,11.8,82.6,4.3,47100,2.23,27622,7.3,5433,2.9
-4.73710734083656,20137,5671,5953,5,20,18.6,44.1,2.9,4.2,91.1,81.7,2.1,4.3,89.6,17.3,9.5,68,10,51200,2.15,19080,9.9,6796,6.5
-2.49521302058401,20139,16295,16712,6.2,24.8,17,50.3,0.3,2,95.5,87.8,0.8,3.1,91.1,19.4,28.3,79,7,96400,2.42,22697,11.5,4327,23.1
-13.3423180592992,20141,3858,4452,5.4,21.1,25.2,50.3,0.2,1.2,97,88.6,0.7,1.1,87.3,18,15.2,78.3,6.4,39700,2.22,22536,15.5,10001,4.3
-1.16826220996268,20143,6091,6163,5.7,25.4,17.5,48.4,0.8,2,95.7,87.7,0.3,1.5,90.7,19.6,23.9,81.8,6.9,83800,2.61,22665,10.2,3232,8.5
-3.59463569749758,20145,6973,7233,5.5,21.9,17.4,44.5,4.7,6.6,86.3,74.2,0.9,7.1,88,16.9,14.9,70.9,5.3,63200,1.98,17927,10.7,7574,9.2
-5.98233627728711,20147,5642,6001,6.2,24.2,20.2,50.5,0.4,2.1,95.6,90,0.8,2.2,89.7,17.1,12.5,79.8,4.3,57400,2.28,21870,10,8776,6.4
18.6446262837059,20149,21604,18209,8.5,29.7,12.3,50.4,1.1,4.4,91.1,89.9,2.8,4.5,92.7,28.4,22.6,81,7.1,138600,2.66,25157,7.1,14582,25.7
0.0932932517881291,20151,9656,9647,6.6,22.8,18.9,50.7,1.2,5.4,91.3,82.4,2.5,4.1,89.5,22.7,14.3,70.4,7.9,74500,2.26,23585,10,18089,13.1
-15.0708024275118,20153,2519,2966,5.2,18.9,26.7,50.2,0.3,3.2,95.3,89.7,2.1,3.7,91.7,19.8,14.1,74.5,5.1,57600,2.19,22895,12.3,6413,2.4
-0.430622009569381,20155,64511,64790,6.6,23.6,17,49.9,3,8.1,86.1,82,2.1,6.4,87.7,18.8,17.2,71.6,13,87500,2.32,22149,13.1,13150,51.4
-14.6529562982005,20157,4980,5835,5.1,19.3,27,50.9,0.5,1.1,97.4,86.3,1.5,2.1,95,18.6,14.9,81.1,5.5,47800,2.03,24731,11.4,8902,6.9
-6.30052969054921,20159,10083,10761,6.2,23.9,17.9,49.8,1.3,10.1,86.1,81.3,4.2,8.7,88,20.9,19.8,75.5,6,62600,2.42,19316,13.7,4671,13.9
13.1629616663749,20161,71115,62843,6.8,18.5,7.3,47.9,6.4,6.5,79.5,71.7,6.6,8.6,94.2,42.3,16,43.7,38,154800,2.45,19999,24.7,10498,116.6
-8.86543535620052,20163,5181,5685,6.3,23.6,19.8,51.1,0.5,2.1,96.1,88,0.2,2.6,90.4,20.4,15,77.6,4.9,62900,2.16,23435,16.3,10991,5.8
-6.87130385806815,20165,3307,3551,4.9,19.4,24.1,50.7,0.2,2.5,95.7,85.8,1.5,4.8,87.3,16.2,17.7,79.7,3.3,50500,2.06,23608,12.6,9689,4.6
-5.42740841248304,20167,6970,7370,5.7,21.3,22.8,50.6,0.8,1.6,95.3,87.8,1.3,5.4,90.1,20.4,14.8,75.3,11.2,63300,2.13,23243,16.9,10110,7.9
3.74834412373828,20169,55606,53597,7.2,25.1,14.4,50.2,3.3,9.7,82.1,81.7,4.8,8.7,88.3,23.6,14.9,67.8,17.4,114000,2.45,23669,12.6,19676,77.2
-3.59375,20171,4936,5120,7.6,25,18.2,49.6,0.4,15.3,83,88.4,11.4,17.1,89.4,20.3,17.1,81.8,4.3,100100,2.26,28872,8.6,10344,6.9
10.0461722926497,20173,498365,452869,7.9,27.2,11.4,50.6,9.3,13,69.9,81.4,7.6,12.8,87.7,27.5,18.1,66.9,21.2,117300,2.52,25297,13.9,13838,499.6
1.96357174589072,20175,22952,22510,10,32,8.5,48.5,3.4,56.6,36,80.8,30.1,51.7,67.6,13.5,14.1,64.4,15.5,82100,2.94,18083,16.7,13898,35.9
4.74654296495576,20177,177934,169871,7,24.8,14.4,51.7,8.6,10.8,75.6,82.1,4.3,8.4,90,28.9,18.3,66.8,21.4,115300,2.35,25705,14.9,13295,327.1
-9.13615357269819,20179,2556,2813,6.7,23.6,22,49.1,0.1,3.3,95.3,86.2,0.5,1.4,92.6,21.8,11,77.7,4.2,81600,2.27,24933,15.4,7482,2.9
-11.094674556213,20181,6010,6760,6.7,22.5,19.1,50,0.6,10.8,86.8,85.2,4.3,7,90.1,19.1,9.8,71.9,8.9,79300,2.29,22651,17.9,18781,5.7
-15.0573192239859,20183,3853,4536,4.9,20.1,26.4,51,0.3,1.5,96.3,91,0.7,0.9,88,14.9,14.9,81.1,4.2,58400,2.1,23644,12,5980,4.3
-7.35017749008143,20185,4437,4789,5.7,23.4,21,50.2,0.3,11.9,85.8,88.8,5.8,9,87.7,20.7,18.9,80.9,5,50200,2.33,23171,14,3613,5.6
-7.1072319201995,20187,2235,2406,8.2,29.1,15.6,48.9,0.6,37,60.4,88.6,23.9,31.3,70.5,14.2,12.2,74.8,2.9,77500,2.78,19196,6,7701,3.3
